-0.710199, 1.00146
0.777447, -0.609467
0.705994, 0.410732
0.705994, 0.410732
0.478987, -0.978617
-0.666906, 0.0533995
-0.666906, 0.0533995
-0.666906, 0.0533995
0.334155, -1.04747
0.804232, -0.405151
0.804232, -0.405151
-0.670316, -0.775836
0.771495, -0.480131
0.771495, -0.480131
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
-0.2257, 0.307211
0.105142, 0.776135
0.105142, 0.776135
0.0834989, 1.13727
-0.537154, -0.869375
-0.691377, 0.595459
-0.104304, 0.69552
-0.104304, 0.69552
-0.104304, 0.69552
-0.104304, 0.69552
-0.398581, -0.619157
-0.398581, -0.619157
-0.398581, -0.619157
0.096041, -0.786556
0.096041, -0.786556
-0.0366688, 0.762496
-0.0366688, 0.762496
-0.0366688, 0.762496
0.495979, -0.748325
0.495979, -0.748325
0.580781, 0.0989828
0.580781, 0.0989828
0.580781, 0.0989828
0.580781, 0.0989828
0.580781, 0.0989828
-0.59111, 0.54634
-0.59111, 0.54634
0.646264, -0.0873673
0.646264, -0.0873673
0.646264, -0.0873673
0.646264, -0.0873673
0.199805, -0.826304
0.199805, -0.826304
-0.241213, -0.672725
-0.241213, -0.672725
-0.241213, -0.672725
-0.8088, 0.105978
-0.8088, 0.105978
-0.8088, 0.105978
0.669295, 0.0830577
0.669295, 0.0830577
0.669295, 0.0830577
0.669295, 0.0830577
-0.234695, 1.04068
-0.476401, 0.711549
-0.476401, 0.711549
1.01944, -0.0866662
0.162729, -0.998773
-0.758093, -0.00940659
-0.758093, -0.00940659
-0.758093, -0.00940659
0.187661, 0.874021
0.187661, 0.874021
-0.263588, -0.815983
-0.263588, -0.815983
0.229215, 0.614164
0.229215, 0.614164
0.229215, 0.614164
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.10569, -0.25295
-0.326775, 0.519199
-0.326775, 0.519199
-0.326775, 0.519199
-0.326775, 0.519199
-0.326775, 0.519199
-0.642415, -0.446428
-0.642415, -0.446428
0.447343, 0.185296
0.447343, 0.185296
0.447343, 0.185296
0.447343, 0.185296
0.447343, 0.185296
0.447343, 0.185296
0.447343, 0.185296
-0.364476, -0.416493
-0.364476, -0.416493
-0.364476, -0.416493
-0.364476, -0.416493
-0.364476, -0.416493
-0.364476, -0.416493
-0.475401, -0.334949
-0.475401, -0.334949
-0.475401, -0.334949
-0.475401, -0.334949
-0.475401, -0.334949
0.931847, -0.353541
-0.0409319, -0.634626
-0.0409319, -0.634626
-0.0409319, -0.634626
-0.0409319, -0.634626
0.362087, -1.17582
-0.188312, 1.07759
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
0.135866, -0.30922
-0.432779, 0.137012
-0.432779, 0.137012
-0.432779, 0.137012
-0.432779, 0.137012
-0.432779, 0.137012
