0,0.333513, 6.67041, 1.64368
0,0.327825, 6.76612, 1.61704
0,0.324692, 6.86207, 1.5921
0,0.323968, 6.95813, 1.56506
0,0.325829, 7.05411, 1.53792
0,0.33038, 7.15009, 1.51095
0,0.337561, 7.24592, 1.4832
0,0.347276, 7.34144, 1.45534
0,0.359698, 7.43672, 1.42802
0,0.374669, 7.53159, 1.40152
0,0.39215, 7.62597, 1.3757
0,0.412173, 7.71993, 1.34735
0,0.434616, 7.8133, 1.32081
0,0.459571, 7.90569, 1.29401
0,0.486957, 7.99758, 1.26799
0,0.516743, 8.08886, 1.24132
0,0.548969, 8.17904, 1.21436
0,0.583724, 8.2685, 1.18722
0,0.62077, 8.35696, 1.15975
0,0.660421, 8.44444, 1.13278
0,0.7023, 8.53081, 1.10631
0,0.746471, 8.61622, 1.08081
0,0.792737, 8.70025, 1.05539
0,0.841243, 8.78315, 1.02779
0,0.892205, 8.86501, 1.00087
0,0.945135, 8.94525, 0.973491
0,1.00031, 9.02396, 0.94645
0,1.05751, 9.10092, 0.91903
0,1.11698, 9.17657, 0.89041
0,1.17849, 9.25055, 0.864481
0,1.24184, 9.32278, 0.838026
0,1.30721, 9.39333, 0.809537
0,1.3743, 9.46185, 0.782773
0,1.44332, 9.52864, 0.756486
0,1.51397, 9.59346, 0.729196
0,1.58661, 9.65654, 0.701553
0,1.66093, 9.7176, 0.675164
0,1.73679, 9.77671, 0.648708
0,1.81413, 9.83366, 0.621524
0,1.89276, 9.88844, 0.595069
0,1.973, 9.94121, 0.568733
0,2.05463, 9.99186, 0.542084
0,2.13766, 10.0403, 0.515957
0,2.22177, 10.0864, 0.487179
0,2.30714, 10.1302, 0.46102
0,2.39378, 10.1717, 0.433359
0,2.48171, 10.2109, 0.405871
0,2.5706, 10.2476, 0.377945
0,2.66013, 10.2828, 0.379424
0,2.74938, 10.318, 0.383
0,2.83857, 10.3535, 0.385514
0,2.92758, 10.3892, 0.387437
0,3.0167, 10.4252, 0.390799
0,3.10574, 10.4615, 0.393868
0,3.19171, 10.4966, 0.389929
0,3.27779, 10.5314, 0.387077
0,3.36391, 10.5659, 0.383665
0,3.45031, 10.6002, 0.379745
0,3.5367, 10.6341, 0.376584
0,3.62331, 10.6677, 0.372112
0,3.70992, 10.7009, 0.368404
0,3.79685, 10.7338, 0.36411
0,3.88383, 10.7663, 0.361406
0,3.97074, 10.7986, 0.358013
0,4.0579, 10.8306, 0.354865
0,4.14512, 10.8623, 0.351759
0,4.23243, 10.8938, 0.348203
0,4.31986, 10.9249, 0.344603
0,4.40782, 10.9548, 0.309998
0,4.49684, 10.9818, 0.276919
0,4.58675, 11.0057, 0.242581
0,4.67721, 11.0265, 0.209095
0,4.76832, 11.0444, 0.176093
0,4.85985, 11.0591, 0.142558
0,4.95198, 11.0709, 0.110882
0,5.04433, 11.0796, 0.0781993
0,5.13677, 11.0854, 0.0448305
0,5.22964, 11.0881, 0.0105121
0,5.32244, 11.0877, -0.021967
0,5.41525, 11.0841, -0.0552741
0,5.50785, 11.0775, -0.0903702
0,5.60034, 11.0676, -0.123558
0,5.69238, 11.0546, -0.157702
0,5.78406, 11.0385, -0.190881
0,5.87482, 11.0195, -0.224849
0,5.965, 10.9972, -0.259764
0,6.05444, 10.9719, -0.294001
0,6.14287, 10.9437, -0.327425
0,6.23035, 10.9124, -0.361207
0,6.31677, 10.8782, -0.393933
0,6.40178, 10.8412, -0.427628
0,6.48576, 10.8012, -0.461256
0,6.5683, 10.7586, -0.495181
0,6.6494, 10.7131, -0.528602
0,6.72884, 10.665, -0.560526
0,6.80657, 10.6144, -0.594467
0,6.88275, 10.561, -0.627377
0,6.95711, 10.5053, -0.660912
0,7.0295, 10.4471, -0.694213
0,7.09977, 10.3866, -0.728515
0,7.16804, 10.3237, -0.762763
0,7.23409, 10.2585, -0.795729
0,7.29814, 10.191, -0.829298
0,7.3599, 10.1214, -0.863237
0,7.41915, 10.0498, -0.896764
0,7.47599, 9.97629, -0.929836
0,7.53041, 9.90096, -0.962377
0,7.58231, 9.82391, -0.996689
0,7.63155, 9.74518, -1.02956
0,7.67805, 9.66498, -1.06338
0,7.72193, 9.5831, -1.09783
0,7.76281, 9.49987, -1.13081
0,7.801, 9.41529, -1.16527
0,7.83618, 9.32952, -1.19861
0,7.86859, 9.24238, -1.23207
0,7.89807, 9.15437, -1.26493
0,7.92457, 9.0655, -1.29792
0,7.94814, 8.97562, -1.3309
0,7.96875, 8.88499, -1.36535
0,7.98714, 8.79395, -1.36869
0,8.00527, 8.70277, -1.37239
0,8.023, 8.61159, -1.37716
0,8.04464, 8.49904, -1.37424
0,8.06671, 8.38646, -1.37141
0,8.08895, 8.27404, -1.36863
0,8.11162, 8.16147, -1.36503
0,8.13463, 8.04923, -1.36266
0,8.15798, 7.93696, -1.35828
0,8.18174, 7.82486, -1.35538
0,8.20588, 7.71259, -1.35216
0,8.23036, 7.60031, -1.35057
0,8.25506, 7.48839, -1.34746
0,8.28007, 7.37631, -1.34541
0,8.30531, 7.26447, -1.34235
0,8.3309, 7.15252, -1.33964
0,8.35673, 7.04068, -1.33707
0,8.38297, 6.92898, -1.3332
0,8.40952, 6.81745, -1.32958
0,8.43654, 6.70595, -1.32629
0,8.46385, 6.59439, -1.32392
0,8.49155, 6.48307, -1.32036
0,8.51957, 6.37186, -1.31713
0,8.54797, 6.26074, -1.31433
0,8.57675, 6.1498, -1.30988
0,8.60604, 6.0388, -1.30598
0,8.63568, 5.92786, -1.3034
0,8.66557, 5.81722, -1.29944
0,8.69586, 5.70662, -1.29699
0,8.72652, 5.59604, -1.29361
0,8.75743, 5.48555, -1.29068
0,8.7887, 5.37542, -1.28759
0,8.82035, 5.26517, -1.28461
0,8.85223, 5.15511, -1.28313
0,8.8845, 5.0451, -1.27941
0,8.91708, 4.93517, -1.27631
0,8.94998, 4.82546, -1.2718
0,8.98337, 4.71567, -1.26908
0,9.01707, 4.60594, -1.26664
0,9.05103, 4.49645, -1.26331
0,9.08544, 4.38687, -1.2602
0,9.12014, 4.27749, -1.2568
0,9.15521, 4.16825, -1.25327
0,9.19063, 4.05918, -1.24929
0,9.22651, 3.95014, -1.24599
0,9.26267, 3.84144, -1.24325
0,9.29917, 3.73263, -1.24101
0,9.33598, 3.62377, -1.23763
0,9.37308, 3.51519, -1.23452
0,9.4106, 3.40663, -1.23207
0,9.44816, 3.29887, -1.4314
0,9.46368, 3.18493, -1.62823
0,9.45661, 3.07066, -1.82592
0,9.42732, 2.96016, -2.02345
0,9.37668, 2.85687, -2.22152
0,9.30667, 2.76569, -2.4196
0,9.22046, 2.6904, -2.61685
0,9.12071, 2.63312, -2.81522
0,9.01187, 2.59672, -2.8632
0,8.90141, 2.5656, -2.85984
0,8.79099, 2.53406, -2.85699
0,8.68093, 2.50219, -2.85298
0,8.57077, 2.46987, -2.84951
0,8.46069, 2.43718, -2.84665
0,8.35071, 2.40423, -2.84395
0,8.241, 2.37102, -2.84082
0,8.13133, 2.33748, -2.83871
0,8.02159, 2.3036, -2.83551
0,7.912, 2.26947, -2.8331
0,7.80259, 2.23498, -2.82901
0,7.69332, 2.2001, -2.82661
0,7.58413, 2.16494, -2.82385
0,7.51755, 2.14286, -2.82867
0,7.45083, 2.12117, -2.83309
0,7.38389, 2.09968, -2.83788
0,7.31718, 2.07859, -2.84184
0,7.2502, 2.05771, -2.84573
0,7.18314, 2.03715, -2.85043
0,7.11596, 2.01691, -2.8551
0,7.04866, 1.99687, -2.85859
0,6.98124, 1.97713, -2.86331
0,6.91394, 1.95775, -2.86712
0,6.84645, 1.93853, -2.87061
0,6.77896, 1.91962, -2.87578
0,6.71118, 1.90102, -2.88026
0,6.64353, 1.88278, -2.88393
0,6.57568, 1.86475, -2.88747
0,6.50792, 1.847, -2.89322
0,6.44011, 1.82966, -2.89813
0,6.37205, 1.81264, -2.90338
0,6.30383, 1.79597, -2.90868
0,6.23568, 1.77969, -2.91343
0,6.16723, 1.76363, -2.91788
0,6.09892, 1.74798, -2.92292
0,6.03051, 1.73256, -2.92681
0,5.96193, 1.71748, -2.93295
0,5.89345, 1.70272, -2.93659
0,5.82472, 1.68824, -2.94099
0,5.75613, 1.67416, 3.13754
0,5.68586, 1.67428, 2.93126
0,5.61743, 1.68864, 2.72403
0,5.55305, 1.71709, 2.51816
0,5.49565, 1.75827, 2.31128
0,5.44837, 1.8098, 2.10787
0,5.41208, 1.87037, 1.90612
0,5.38887, 1.9366, 1.74996
0,5.37632, 2.00521, 1.74548
0,5.36407, 2.07424, 1.74005
0,5.35212, 2.14342, 1.73552
0,5.3404, 2.21274, 1.73162
0,5.32908, 2.28188, 1.72696
0,5.31801, 2.35122, 1.72241
0,5.30724, 2.42061, 1.71828
0,5.29679, 2.49006, 1.71314
0,5.28672, 2.55955, 1.70798
0,5.27699, 2.62898, 1.70382
0,5.26761, 2.69852, 1.69855
0,5.25855, 2.76803, 1.69357
0,5.24983, 2.83759, 1.68796
0,5.24153, 2.90728, 1.68249
0,5.23355, 2.97706, 1.67889
0,5.22582, 3.04667, 1.67502
0,5.21839, 3.11651, 1.66978
0,5.21136, 3.18634, 1.66387
0,5.20471, 3.25612, 1.65891
0,5.19842, 3.32586, 1.65453
0,5.19245, 3.39563, 1.6495
0,5.18685, 3.46531, 1.64418
0,5.18162, 3.53523, 1.63967
0,5.17664, 3.60528, 1.63502
0,5.172, 3.67526, 1.63056
0,5.1677, 3.74513, 1.62559
0,5.16374, 3.81519, 1.62044
0,5.16014, 3.88535, 1.61582
0,5.15685, 3.95541, 1.6108
0,5.1539, 4.02548, 1.60663
0,5.15127, 4.09557, 1.60165
1,0, 0, 0
1,0.0956542, 0.0093031, 0.103891
1,0.18975, 0.0283301, 0.206042
1,0.281312, 0.0568549, 0.308144
1,0.369564, 0.0946833, 0.411425
1,0.453536, 0.141307, 0.513405
1,0.532377, 0.196228, 0.616265
1,0.605031, 0.258995, 0.720366
1,0.670655, 0.328794, 0.822994
1,0.728685, 0.404906, 0.92728
1,0.778515, 0.48704, 1.03248
1,0.819623, 0.573788, 1.13472
1,0.856078, 0.662629, 1.18821
1,0.883232, 0.754476, 1.29
1,0.900839, 0.848787, 1.39262
1,0.908837, 0.944212, 1.49434
1,0.907007, 1.04041, 1.59704
1,0.904819, 1.13628, 1.60067
1,0.902413, 1.23225, 1.60323
1,0.899649, 1.32817, 1.60627
1,0.896706, 1.42422, 1.6086
1,0.893412, 1.52031, 1.61192
1,0.889872, 1.6162, 1.61431
1,0.885959, 1.712, 1.61878
1,0.88172, 1.80805, 1.62162
1,0.877258, 1.90384, 1.62256
1,0.872573, 1.99985, 1.62581
1,0.867629, 2.09589, 1.62799
1,0.862534, 2.1917, 1.63073
1,0.857166, 2.28765, 1.6338
1,0.851523, 2.38347, 1.63578
1,0.845623, 2.47927, 1.63892
1,0.839517, 2.57502, 1.64133
1,0.833088, 2.67076, 1.64384
1,0.826398, 2.76668, 1.6473
1,0.819367, 2.86236, 1.65127
1,0.811958, 2.9581, 1.65503
1,0.804294, 3.05375, 1.65718
1,0.796401, 3.14947, 1.65984
1,0.788186, 3.24533, 1.66317
1,0.779701, 3.3409, 1.66548
1,0.770958, 3.43652, 1.66905
1,0.76191, 3.53214, 1.67196
1,0.75253, 3.62773, 1.67501
1,0.742803, 3.72318, 1.67867
1,0.732884, 3.81862, 1.68086
1,0.722653, 3.91409, 1.68478
1,0.712125, 4.00953, 1.68705
1,0.701353, 4.10497, 1.69
1,0.690301, 4.2003, 1.69338
1,0.678974, 4.29572, 1.69626
1,0.667315, 4.39121, 1.69878
1,0.65538, 4.48651, 1.70169
1,0.643263, 4.58173, 1.70376
1,0.630936, 4.67707, 1.70585
1,0.618414, 4.77235, 1.70834
1,0.605651, 4.86762, 1.71098
1,0.592588, 4.96274, 1.71376
1,0.579284, 5.05788, 1.71621
1,0.565752, 5.15276, 1.71933
1,0.551906, 5.2478, 1.72198
1,0.537817, 5.3428, 1.72473
1,0.523465, 5.43756, 1.72718
1,0.508858, 5.53256, 1.72962
1,0.493978, 5.62744, 1.73303
1,0.478879, 5.72216, 1.73509
1,0.463546, 5.81706, 1.73777
1,0.447877, 5.91177, 1.74198
1,0.431913, 6.00633, 1.74483
1,0.415685, 6.10087, 1.74745
1,0.399192, 6.19535, 1.75069
1,0.382363, 6.2899, 1.75371
1,0.366223, 6.38442, 1.72675
1,0.352715, 6.4794, 1.69853
1,0.341826, 6.57494, 1.67116
1,0.333513, 6.67041, 1.64368
1,0.327825, 6.76612, 1.61704
1,0.324692, 6.86207, 1.5921
1,0.323968, 6.95813, 1.56506
1,0.325829, 7.05411, 1.53792
1,0.33038, 7.15009, 1.51095
1,0.337561, 7.24592, 1.4832
1,0.347276, 7.34144, 1.45534
1,0.359698, 7.43672, 1.42802
1,0.374669, 7.53159, 1.40152
1,0.39215, 7.62597, 1.3757
1,0.412173, 7.71993, 1.34735
1,0.434616, 7.8133, 1.32081
1,0.459571, 7.90569, 1.29401
1,0.486957, 7.99758, 1.26799
1,0.516743, 8.08886, 1.24132
1,0.548969, 8.17904, 1.21436
1,0.583724, 8.2685, 1.18722
1,0.62077, 8.35696, 1.15975
1,0.660421, 8.44444, 1.13278
1,0.7023, 8.53081, 1.10631
1,0.746471, 8.61622, 1.08081
1,0.792737, 8.70025, 1.05539
1,0.841243, 8.78315, 1.02779
1,0.892205, 8.86501, 1.00087
1,0.945135, 8.94525, 0.973491
1,1.00031, 9.02396, 0.94645
1,1.05751, 9.10092, 0.91903
1,1.11698, 9.17657, 0.89041
1,1.17849, 9.25055, 0.864481
1,1.24184, 9.32278, 0.838026
1,1.30721, 9.39333, 0.809537
1,1.3743, 9.46185, 0.782773
1,1.44332, 9.52864, 0.756486
1,1.51397, 9.59346, 0.729196
1,1.58661, 9.65654, 0.701553
1,1.66093, 9.7176, 0.675164
1,1.73679, 9.77671, 0.648708
1,1.81413, 9.83366, 0.621524
1,1.89276, 9.88844, 0.595069
1,1.973, 9.94121, 0.568733
1,2.05463, 9.99186, 0.542084
1,2.13766, 10.0403, 0.515957
1,2.22177, 10.0864, 0.487179
1,2.30714, 10.1302, 0.46102
1,2.39378, 10.1717, 0.433359
1,2.48171, 10.2109, 0.405871
1,2.5706, 10.2476, 0.377945
1,2.66013, 10.2828, 0.379424
1,2.74938, 10.318, 0.383
1,2.83857, 10.3535, 0.385514
1,2.92758, 10.3892, 0.387437
1,3.0167, 10.4252, 0.390799
1,3.10574, 10.4615, 0.393868
1,3.19171, 10.4966, 0.389929
1,3.27779, 10.5314, 0.387077
1,3.36391, 10.5659, 0.383665
1,3.45031, 10.6002, 0.379745
1,3.5367, 10.6341, 0.376584
1,3.62331, 10.6677, 0.372112
1,3.70992, 10.7009, 0.368404
1,3.79685, 10.7338, 0.36411
1,3.88383, 10.7663, 0.361406
1,3.97074, 10.7986, 0.358013
1,4.0579, 10.8306, 0.354865
1,4.14512, 10.8623, 0.351759
1,4.23243, 10.8938, 0.348203
1,4.31986, 10.9249, 0.344603
1,4.40782, 10.9548, 0.309998
1,4.49684, 10.9818, 0.276919
1,4.58675, 11.0057, 0.242581
1,4.67721, 11.0265, 0.209095
1,4.76832, 11.0444, 0.176093
1,4.85985, 11.0591, 0.142558
1,4.95198, 11.0709, 0.110882
1,5.04433, 11.0796, 0.0781993
1,5.13677, 11.0854, 0.0448305
1,5.22964, 11.0881, 0.0105121
1,5.32244, 11.0877, -0.021967
1,5.41525, 11.0841, -0.0552741
1,5.50785, 11.0775, -0.0903702
1,5.60034, 11.0676, -0.123558
1,5.69238, 11.0546, -0.157702
1,5.78406, 11.0385, -0.190881
1,5.87482, 11.0195, -0.224849
1,5.965, 10.9972, -0.259764
1,6.05444, 10.9719, -0.294001
1,6.14287, 10.9437, -0.327425
1,6.23035, 10.9124, -0.361207
1,6.31677, 10.8782, -0.393933
1,6.40178, 10.8412, -0.427628
1,6.48576, 10.8012, -0.461256
1,6.5683, 10.7586, -0.495181
1,6.6494, 10.7131, -0.528602
1,6.72884, 10.665, -0.560526
1,6.80657, 10.6144, -0.594467
1,6.88275, 10.561, -0.627377
1,6.95711, 10.5053, -0.660912
1,7.0295, 10.4471, -0.694213
1,7.09977, 10.3866, -0.728515
1,7.16804, 10.3237, -0.762763
1,7.23409, 10.2585, -0.795729
1,7.29814, 10.191, -0.829298
1,7.3599, 10.1214, -0.863237
1,7.41915, 10.0498, -0.896764
1,7.47599, 9.97629, -0.929836
1,7.53041, 9.90096, -0.962377
1,7.58231, 9.82391, -0.996689
1,7.63155, 9.74518, -1.02956
1,7.67805, 9.66498, -1.06338
1,7.72193, 9.5831, -1.09783
1,7.76281, 9.49987, -1.13081
1,7.801, 9.41529, -1.16527
1,7.83618, 9.32952, -1.19861
1,7.86859, 9.24238, -1.23207
1,7.89807, 9.15437, -1.26493
1,7.92457, 9.0655, -1.29792
1,7.94814, 8.97562, -1.3309
1,7.96875, 8.88499, -1.36535
1,7.98714, 8.79395, -1.36869
1,8.00527, 8.70277, -1.37239
1,8.023, 8.61159, -1.37716
1,8.04464, 8.49904, -1.37424
1,8.06671, 8.38646, -1.37141
1,8.08895, 8.27404, -1.36863
1,8.11162, 8.16147, -1.36503
1,8.13463, 8.04923, -1.36266
1,8.15798, 7.93696, -1.35828
1,8.18174, 7.82486, -1.35538
1,8.20588, 7.71259, -1.35216
1,8.23036, 7.60031, -1.35057
1,8.25506, 7.48839, -1.34746
1,8.28007, 7.37631, -1.34541
1,8.30531, 7.26447, -1.34235
1,8.3309, 7.15252, -1.33964
1,8.35673, 7.04068, -1.33707
1,8.38297, 6.92898, -1.3332
1,8.40952, 6.81745, -1.32958
1,8.43654, 6.70595, -1.32629
1,8.46385, 6.59439, -1.32392
1,8.49155, 6.48307, -1.32036
1,8.51957, 6.37186, -1.31713
1,8.54797, 6.26074, -1.31433
1,8.57675, 6.1498, -1.30988
1,8.60604, 6.0388, -1.30598
1,8.63568, 5.92786, -1.3034
1,8.66557, 5.81722, -1.29944
1,8.69586, 5.70662, -1.29699
1,8.72652, 5.59604, -1.29361
1,8.75743, 5.48555, -1.29068
1,8.7887, 5.37542, -1.28759
1,8.82035, 5.26517, -1.28461
1,8.85223, 5.15511, -1.28313
1,8.8845, 5.0451, -1.27941
1,8.91708, 4.93517, -1.27631
1,8.94998, 4.82546, -1.2718
1,8.98337, 4.71567, -1.26908
1,9.01707, 4.60594, -1.26664
1,9.05103, 4.49645, -1.26331
1,9.08544, 4.38687, -1.2602
1,9.12014, 4.27749, -1.2568
1,9.15521, 4.16825, -1.25327
1,9.19063, 4.05918, -1.24929
1,9.22651, 3.95014, -1.24599
1,9.26267, 3.84144, -1.24325
1,9.29917, 3.73263, -1.24101
1,9.33598, 3.62377, -1.23763
1,9.37308, 3.51519, -1.23452
1,9.4106, 3.40663, -1.23207
1,9.44816, 3.29887, -1.4314
1,9.46368, 3.18493, -1.62823
1,9.45661, 3.07066, -1.82592
1,9.42732, 2.96016, -2.02345
1,9.37668, 2.85687, -2.22152
1,9.30667, 2.76569, -2.4196
1,9.22046, 2.6904, -2.61685
1,9.12071, 2.63312, -2.81522
1,9.01187, 2.59672, -2.8632
1,8.90141, 2.5656, -2.85984
1,8.79099, 2.53406, -2.85699
1,8.68093, 2.50219, -2.85298
1,8.57077, 2.46987, -2.84951
1,8.46069, 2.43718, -2.84665
1,8.35071, 2.40423, -2.84395
1,8.241, 2.37102, -2.84082
1,8.13133, 2.33748, -2.83871
1,8.02159, 2.3036, -2.83551
1,7.912, 2.26947, -2.8331
1,7.80259, 2.23498, -2.82901
1,7.69332, 2.2001, -2.82661
1,7.58413, 2.16494, -2.82385
1,7.49573, 2.13639, -2.82734
1,7.40719, 2.10824, -2.83044
1,7.31843, 2.08026, -2.8339
1,7.22992, 2.05265, -2.83654
1,7.14115, 2.02522, -2.8391
1,7.05231, 1.99811, -2.84247
1,6.96335, 1.9713, -2.84581
1,6.87428, 1.94462, -2.84798
1,6.7851, 1.91825, -2.85137
1,6.69604, 1.89221, -2.85386
1,6.60682, 1.86627, -2.85602
1,6.51758, 1.84062, -2.85986
1,6.42807, 1.81527, -2.86301
1,6.33868, 1.79027, -2.86536
1,6.24911, 1.76543, -2.86757
1,6.15963, 1.74083, -2.87199
1,6.07009, 1.71667, -2.87557
1,5.9803, 1.6928, -2.8795
1,5.89034, 1.66928, -2.88348
1,5.80044, 1.64615, -2.88689
1,5.71026, 1.6232, -2.89002
1,5.6202, 1.60066, -2.89373
1,5.53006, 1.57831, -2.89629
1,5.43973, 1.55629, -2.90111
1,5.34951, 1.53457, -2.90342
1,5.25903, 1.51311, -2.9065
1,5.16868, 1.49203, -3.10982
1,5.0757, 1.48958, 2.96841
1,4.98448, 1.50595, 2.7625
1,4.89817, 1.54097, 2.55796
1,4.82059, 1.59296, 2.35241
1,4.75569, 1.65913, 2.15033
1,4.70496, 1.73752, 1.9499
1,4.67109, 1.82405, 1.79507
1,4.65107, 1.91435, 1.79191
1,4.63133, 2.0051, 1.78781
1,4.61187, 2.09599, 1.7846
1,4.59259, 2.18702, 1.78203
1,4.5737, 2.27789, 1.7787
1,4.55503, 2.36898, 1.77548
1,4.53663, 2.4601, 1.77267
1,4.51404, 2.57265, 1.77529
1,4.49117, 2.68513, 1.77789
1,4.46797, 2.79743, 1.78148
1,4.44449, 2.90974, 1.78397
1,4.42064, 3.02189, 1.78675
1,4.39648, 3.13398, 1.78889
1,4.37211, 3.2461, 1.79119
1,4.34739, 3.35821, 1.79534
1,4.32222, 3.47001, 1.79922
1,4.29664, 3.58192, 1.80174
1,4.27084, 3.69373, 1.80359
1,4.24479, 3.80539, 1.80639
1,4.21846, 3.91691, 1.80976
1,4.19177, 4.02834, 1.81249
1,4.16482, 4.13959, 1.81492
1,4.13757, 4.25098, 1.81817
1,4.10985, 4.36238, 1.82128
1,4.08182, 4.4736, 1.82457
1,4.05347, 4.5846, 1.82736
1,4.02479, 4.69569, 1.82997
1,3.99581, 4.80678, 1.83311
1,3.96647, 4.91767, 1.83584
1,3.9368, 5.02846, 1.83943
1,3.90678, 5.13917, 1.8422
2,0, 0, 0
2,0.102627, 0.00983535, 0.1006
2,0.203671, 0.0297734, 0.199461
2,0.302149, 0.059592, 0.298273
2,0.39728, 0.0991045, 0.398263
2,0.488083, 0.147804, 0.496953
2,0.5737, 0.205202, 0.596522
2,0.653051, 0.270876, 0.697334
2,0.725274, 0.344026, 0.796671
2,0.789784, 0.42394, 0.897667
2,0.845948, 0.510351, 0.999574
2,0.893217, 0.60185, 1.09852
2,0.935881, 0.695621, 1.14873
2,0.969022, 0.792899, 1.24723
2,0.992363, 0.893151, 1.34655
2,1.00579, 0.99502, 1.44499
2,1.00907, 1.09818, 1.54439
2,1.01228, 1.20101, 1.54473
2,1.01561, 1.30395, 1.54401
2,1.01888, 1.40685, 1.54375
2,1.02232, 1.50988, 1.54279
2,1.02571, 1.61296, 1.54282
2,1.02917, 1.71585, 1.54192
2,1.03256, 1.81867, 1.5431
2,1.03596, 1.92174, 1.54265
2,1.03944, 2.02457, 1.5403
2,1.04304, 2.12763, 1.54026
2,1.04671, 2.23072, 1.53915
2,1.05053, 2.33358, 1.5386
2,1.05441, 2.43661, 1.53838
2,1.05832, 2.53951, 1.53707
2,1.0623, 2.6424, 1.53692
2,1.06638, 2.74526, 1.53604
2,1.07047, 2.84813, 1.53526
2,1.07463, 2.95118, 1.53542
2,1.07873, 3.05403, 1.53611
2,1.08279, 3.15697, 1.53658
2,1.08689, 3.25984, 1.53543
2,1.09111, 3.36279, 1.53481
2,1.09533, 3.46591, 1.53485
2,1.09957, 3.56876, 1.53386
2,1.10388, 3.67168, 1.53414
2,1.1082, 3.77462, 1.53377
2,1.11251, 3.87758, 1.53353
2,1.11676, 3.98042, 1.53389
2,1.12115, 4.08328, 1.5328
2,1.12555, 4.18619, 1.53342
2,1.12996, 4.28911, 1.5324
2,1.13446, 4.39205, 1.53206
2,1.13898, 4.4949, 1.53215
2,1.14357, 4.59789, 1.53175
2,1.14815, 4.70097, 1.53097
2,1.15275, 4.80391, 1.53059
2,1.15748, 4.90678, 1.52937
2,1.16234, 5.00979, 1.52817
2,1.16733, 5.11276, 1.52737
2,1.1724, 5.21575, 1.52672
2,1.17747, 5.31863, 1.52621
2,1.18262, 5.42155, 1.52536
2,1.18782, 5.52426, 1.52519
2,1.19306, 5.62716, 1.52456
2,1.19837, 5.73005, 1.52402
2,1.2037, 5.83275, 1.52318
2,1.20915, 5.93572, 1.52233
2,1.21462, 6.0386, 1.52245
2,1.22017, 6.14136, 1.52122
2,1.22584, 6.24433, 1.5206
2,1.23147, 6.34716, 1.52153
2,1.23708, 6.44989, 1.52108
2,1.24276, 6.55266, 1.52042
2,1.24848, 6.65539, 1.52037
2,1.2542, 6.75827, 1.5201
2,1.26098, 6.86092, 1.48985
2,1.27095, 6.96337, 1.45834
2,1.28413, 7.06566, 1.42768
2,1.30031, 7.16721, 1.3969
