7.72443, 0.207526, 0.0665255
7.8253, 0.214312, 0.0671716
7.92619, 0.221166, 0.0678179
8.02705, 0.228083, 0.068464
8.12792, 0.235065, 0.0691103
8.22878, 0.242112, 0.0697564
8.53035, 0.263379, 0.0716886
8.63118, 0.270686, 0.0723348
8.73201, 0.278058, 0.0729809
8.83285, 0.285496, 0.0736272
8.93368, 0.292998, 0.0742733
9.03458, 0.300591, 0.0766339
9.23514, 0.315798, 0.0762033
9.33595, 0.32356, 0.0768495
9.43676, 0.331388, 0.0774957
9.63835, 0.347175, 0.0787881
9.73913, 0.355198, 0.0794343
9.93969, 0.371292, 0.0807202
10.0405, 0.379512, 0.0813665
10.1412, 0.387794, 0.0820126
10.242, 0.396143, 0.0826588
10.3428, 0.40458, 0.0850193
10.4435, 0.413208, 0.0839512
10.5442, 0.42175, 0.0845974
10.7447, 0.438882, 0.0858833
10.9462, 0.456533, 0.0888911
11.0469, 0.465551, 0.0878231
11.1476, 0.474484, 0.0884692
11.2483, 0.483483, 0.0891155
11.4487, 0.501519, 0.0904014
11.5493, 0.510712, 0.0910475
11.6501, 0.519996, 0.0934081
11.7507, 0.529467, 0.09234
11.8514, 0.538855, 0.0929862
11.9521, 0.548333, 0.0953467
12.0527, 0.558, 0.0942786
12.253, 0.577071, 0.0955645
12.3536, 0.586783, 0.0962107
12.4542, 0.596562, 0.0968569
12.5549, 0.606429, 0.0992174
12.6555, 0.616485, 0.0981493
12.7561, 0.626458, 0.0987955
12.8568, 0.636522, 0.101156
13.0569, 0.656639, 0.100725
13.1575, 0.666873, 0.101372
13.2581, 0.677194, 0.103732
13.4592, 0.698086, 0.103309
13.5598, 0.708578, 0.103955
13.6603, 0.719134, 0.104601
13.8604, 0.740272, 0.105887
13.9609, 0.751024, 0.106534
14.0615, 0.761839, 0.10718
14.1621, 0.772747, 0.10954
14.2625, 0.783839, 0.108472
14.4635, 0.805861, 0.109765
14.6635, 0.828032, 0.111051
14.8644, 0.850571, 0.112343
14.9649, 0.861974, 0.112989
15.0653, 0.873438, 0.113635
15.1658, 0.884968, 0.114282
15.3657, 0.908042, 0.115568
15.4661, 0.919765, 0.116214
15.5665, 0.931554, 0.11686
15.6669, 0.943407, 0.117506
15.7674, 0.955353, 0.119867
15.8677, 0.967481, 0.118798
15.9681, 0.97953, 0.119445
16.1678, 1.00394, 0.120733
16.2681, 1.01618, 0.121379
16.3686, 1.02852, 0.12374
16.4688, 1.04103, 0.122671
16.5692, 1.05347, 0.123318
16.6695, 1.06597, 0.123964
16.7699, 1.07857, 0.126324
16.9694, 1.10387, 0.125895
17.0697, 1.11662, 0.126541
17.17, 1.12945, 0.127187
17.2702, 1.14231, 0.126119
17.3704, 1.15507, 0.125051
17.4706, 1.16769, 0.122269
17.5709, 1.18006, 0.1212
17.6711, 1.19232, 0.120132
17.8718, 1.21632, 0.117994
18.0714, 1.23975, 0.114223
18.1717, 1.25131, 0.113155
18.2721, 1.26277, 0.112086
18.3725, 1.27411, 0.111018
18.4725, 1.28522, 0.101379
18.5726, 1.29537, 0.0917391
18.6728, 1.30453, 0.0803855
18.7731, 1.31255, 0.069032
18.9733, 1.32413, 0.0463045
19.0745, 1.32889, 0.0469522
19.1757, 1.33371, 0.0475999
19.3771, 1.34313, 0.0488862
19.4783, 1.34815, 0.0495339
19.6798, 1.35796, 0.0508207
19.7809, 1.36317, 0.051468
19.9824, 1.37337, 0.0527548
20.0835, 1.37876, 0.0516882
20.2849, 1.38932, 0.054691
20.3861, 1.39493, 0.0553387
20.5875, 1.40591, 0.0566255
20.6886, 1.41171, 0.0572728
20.8899, 1.42321, 0.0568464
20.9911, 1.42905, 0.0592083
21.0921, 1.43509, 0.058141
21.2934, 1.44726, 0.0611464
21.3945, 1.4535, 0.0600798
21.5958, 1.46576, 0.0630826
21.697, 1.47221, 0.0637303
21.8983, 1.48488, 0.0650171
21.9993, 1.49153, 0.0656644
22.2005, 1.50472, 0.065238
22.3017, 1.51141, 0.0676
22.4027, 1.5183, 0.0665334
22.6039, 1.53216, 0.0695384
22.7049, 1.53925, 0.0684718
22.9061, 1.55319, 0.0714746
23.0071, 1.56047, 0.070408
23.2083, 1.57479, 0.071697
23.3094, 1.58212, 0.0723446
23.5105, 1.59684, 0.0753475
23.6115, 1.60451, 0.0742809
23.7126, 1.6121, 0.0749286
24.0146, 1.63543, 0.0768681
24.2157, 1.65138, 0.0798735
24.3166, 1.6595, 0.0788065
24.5177, 1.67553, 0.0818097
24.6186, 1.68385, 0.0807431
24.8196, 1.70027, 0.083746
24.9205, 1.70879, 0.0826794
25.1216, 1.7256, 0.0856826
25.2224, 1.73431, 0.0846156
25.3234, 1.74294, 0.0852633
25.5243, 1.76055, 0.0865544
25.7252, 1.77828, 0.0895583
25.8261, 1.78741, 0.090206
25.927, 1.79658, 0.0891394
26.1279, 1.81469, 0.0921426
26.2287, 1.82405, 0.0910756
26.4295, 1.84285, 0.0940811
26.5304, 1.85241, 0.0930145
26.731, 1.87124, 0.0925887
26.8318, 1.88061, 0.088094
27.0322, 1.89637, 0.0687998
27.2333, 1.90831, 0.0512217
27.4339, 1.91667, 0.0319258
27.635, 1.9215, 0.0143489
27.8358, 1.92247, -0.00494717
27.9368, 1.92194, -0.0128707
28.1389, 1.91882, -0.0150109
28.3411, 1.91592, -0.013718
28.5422, 1.91329, -0.0124328
28.6439, 1.91209, -0.0117826
28.846, 1.90984, -0.0104909
29.0483, 1.90785, -0.00919812
29.2496, 1.90613, -0.00791168
29.3511, 1.90539, -0.00726267
29.6539, 1.90339, -0.00532723
29.8562, 1.90244, -0.00403442
30.0585, 1.90175, -0.00274163
30.2596, 1.90133, -0.00145632
30.3613, 1.90125, -0.000806172
30.5634, 1.90122, 0.000485491
30.7647, 1.90145, 0.00177194
30.8663, 1.90169, 0.00242096
31.0685, 1.90232, 0.00371377
31.2708, 1.9032, 0.00500656
31.4719, 1.90434, 0.00629186
31.5736, 1.90504, 0.006942
31.7757, 1.90657, 0.00823368
31.977, 1.90836, 0.00952011
32.0785, 1.90939, 0.0101691
32.2808, 1.91158, 0.0114619
32.4821, 1.91402, 0.0127484
32.5836, 1.91538, 0.0133974
32.7859, 1.91822, 0.0146902
32.987, 1.92131, 0.0159755
33.1882, 1.92465, 0.0172619
33.2897, 1.92647, 0.017911
33.492, 1.93022, 0.0192038
33.6932, 1.93422, 0.0204902
33.7948, 1.93637, 0.0211392
33.997, 1.94077, 0.022432
34.1992, 1.94544, 0.0237248
34.4002, 1.95034, 0.0250101
34.5019, 1.95295, 0.0256603
34.704, 1.95827, 0.0269519
34.9062, 1.96385, 0.0282447
35.1074, 1.96967, 0.0295312
35.3094, 1.97577, 0.0308228
35.411, 1.97897, 0.031473
35.612, 1.98543, 0.0327583
35.7137, 1.98882, 0.0334084
35.9157, 1.9957, 0.0347001
36.1169, 2.00282, 0.0359865
36.2183, 2.00654, 0.0366356
36.4205, 2.01408, 0.0379284
36.6216, 2.02184, 0.0392148
36.7231, 2.02589, 0.0398638
36.9252, 2.03408, 0.0411566
37.2277, 2.04674, 0.0430921
37.4297, 2.05557, 0.0443837
37.6317, 2.06468, 0.0456765
37.8328, 2.074, 0.046963
37.9342, 2.07883, 0.047612
38.1363, 2.08859, 0.0489048
38.3371, 2.09855, 0.0501901
38.4387, 2.10372, 0.0508403
38.6405, 2.11412, 0.0521319
38.8425, 2.12479, 0.0534247
39.0435, 2.13567, 0.0547112
39.1449, 2.14129, 0.0553602
39.4473, 2.15824, 0.0572956
39.5487, 2.16412, 0.0579446
39.7496, 2.17591, 0.0592311
39.851, 2.18199, 0.0598801
40.0519, 2.19416, 0.0611666
40.1534, 2.20045, 0.0618167
40.3551, 2.21306, 0.0631084
40.557, 2.22595, 0.0644012
40.7578, 2.23904, 0.0656876
40.8592, 2.24577, 0.0663366
41.061, 2.25931, 0.0676294
41.2626, 2.2731, 0.0689211
41.4634, 2.28709, 0.0702076
41.6652, 2.30141, 0.0715003
41.7665, 2.30873, 0.0721494
41.9672, 2.32337, 0.0734358
42.0685, 2.33089, 0.0740848
42.2692, 2.34591, 0.0753713
42.3705, 2.35363, 0.0760203
42.4717, 2.3614, 0.0766693
42.6724, 2.37695, 0.0779557
42.7736, 2.38493, 0.0786048
42.9753, 2.40094, 0.0798976
43.1759, 2.41714, 0.081184
43.2771, 2.42544, 0.081833
43.5789, 2.45039, 0.0837685
43.7805, 2.46744, 0.0850613
43.9808, 2.48466, 0.0863466
44.0822, 2.49349, 0.0869967
44.1833, 2.50238, 0.0876457
44.3838, 2.52013, 0.0889322
44.485, 2.52922, 0.0895812
44.6864, 2.54744, 0.090874
44.8867, 2.56582, 0.0921593
45.0881, 2.58457, 0.0934521
45.1892, 2.59411, 0.0941011
45.3896, 2.61315, 0.0953875
45.4908, 2.62291, 0.0960377
45.692, 2.64242, 0.0973293
45.8923, 2.66211, 0.0986158
45.9933, 2.67217, 0.0992648
46.1946, 2.69235, 0.100558
46.3959, 2.71279, 0.10185
46.5959, 2.73336, 0.103136
46.6971, 2.7439, 0.103786
46.8981, 2.76497, 0.105078
47.0982, 2.78621, 0.106364
47.1992, 2.79706, 0.107013
47.4003, 2.81879, 0.108306
47.6014, 2.84079, 0.109599
47.8013, 2.86291, 0.110884
47.9024, 2.87423, 0.111534
48.1032, 2.89686, 0.112826
48.4041, 2.93115, 0.114761
48.605, 2.95444, 0.116054
48.8047, 2.97747, 0.110481
48.9055, 2.98865, 0.104274
49.1061, 3.00874, 0.095273
49.307, 3.02671, 0.0845567
49.5075, 3.04248, 0.0738368
49.7087, 3.05613, 0.0631196
50.0102, 3.07183, 0.0478866
50.2122, 3.08101, 0.0474608
50.414, 3.09073, 0.048752
50.6151, 3.10067, 0.0500386
50.8169, 3.1106, 0.0513277
51.0189, 3.12111, 0.0526206
51.2206, 3.13187, 0.0539118
51.4226, 3.1429, 0.0552047
51.6233, 3.1541, 0.0547754
51.8253, 3.16564, 0.0577847
52.0269, 3.17726, 0.0573606
52.2289, 3.18932, 0.0603699
52.4306, 3.20133, 0.061659
52.6315, 3.21385, 0.0612313
52.8332, 3.22667, 0.0642391
53.035, 3.23948, 0.0655297
53.2366, 3.25284, 0.066821
53.4385, 3.26617, 0.0681117
53.6401, 3.28005, 0.0694029
53.8409, 3.29414, 0.0706895
54.0424, 3.30854, 0.0719808
54.2441, 3.32322, 0.0732737
54.4456, 3.33814, 0.0745649
54.6474, 3.35304, 0.0758556
54.8478, 3.36838, 0.0754263
55.0495, 3.38409, 0.0784356
55.2509, 3.40005, 0.0797269
55.4525, 3.41629, 0.0810198
55.6539, 3.43277, 0.082311
55.8555, 3.44923, 0.0836017
56.0559, 3.46615, 0.0848867
56.2575, 3.48312, 0.0861774
56.4587, 3.50062, 0.0857543
56.6602, 3.5184, 0.0887637
56.8615, 3.53644, 0.0900549
57.0617, 3.55466, 0.0913399
57.1625, 3.56396, 0.0919871
57.3637, 3.58265, 0.0932784
57.5651, 3.60131, 0.0945691
57.7662, 3.62035, 0.094145
57.9676, 3.63982, 0.0971543
58.1677, 3.65915, 0.0984371
58.3689, 3.67914, 0.0980157
58.57, 3.69937, 0.101023
58.7713, 3.7199, 0.102316
58.9722, 3.74066, 0.103608
59.1734, 3.76172, 0.1049
59.3733, 3.78287, 0.104471
59.6749, 3.81533, 0.108128
59.8757, 3.83727, 0.109419
59.9763, 3.84836, 0.108352
60.1772, 3.87067, 0.11136
60.3773, 3.89287, 0.112645
60.578, 3.91571, 0.113936
60.779, 3.93884, 0.115229
60.9797, 3.96189, 0.116518
61.0803, 3.97373, 0.117165
61.3812, 4.00935, 0.119102
61.581, 4.03337, 0.118674
61.7816, 4.05773, 0.119968
61.882, 4.06989, 0.118901
62.0828, 4.09365, 0.116763
62.2829, 4.11661, 0.114618
62.3836, 4.12823, 0.111838
62.5839, 4.1505, 0.107983
62.7836, 4.17127, 0.10069
62.985, 4.19105, 0.0951235
63.186, 4.20934, 0.0878377
63.3873, 4.22686, 0.0856992
63.5878, 4.24386, 0.081842
63.6885, 4.25217, 0.0807738
63.8896, 4.26825, 0.0803471
63.9906, 4.27645, 0.0809951
64.1918, 4.29291, 0.0822848
64.3928, 4.3096, 0.0818602
64.4938, 4.31793, 0.0807939
64.6951, 4.33404, 0.080369
64.9967, 4.35853, 0.0823024
65.0977, 4.36693, 0.0829504
65.2981, 4.38372, 0.0842359
65.3994, 4.39234, 0.0848857
65.6005, 4.40958, 0.0861755
65.7018, 4.4184, 0.0868253
65.9021, 4.43597, 0.0881108
66.0031, 4.44496, 0.0887587
66.2044, 4.463, 0.0900504
66.5057, 4.4904, 0.0919838
66.6069, 4.4998, 0.0926336
66.8078, 4.5186, 0.0939234
67.0081, 4.53759, 0.0952089
67.2083, 4.55684, 0.0964943
67.3095, 4.56671, 0.0971442
67.5103, 4.58641, 0.0984339
67.6115, 4.59647, 0.0990838
67.8113, 4.61647, 0.100367
67.9124, 4.62669, 0.0993029
68.1136, 4.6465, 0.0954513
68.314, 4.66548, 0.093308
68.5147, 4.68405, 0.0911666
68.6159, 4.69335, 0.0901021
68.816, 4.71123, 0.0879566
69.0173, 4.7284, 0.0806741
69.1182, 4.73658, 0.0778932
69.2191, 4.74448, 0.0751123
69.4193, 4.75868, 0.0678196
69.6213, 4.77184, 0.0622537
69.8227, 4.78352, 0.0549674
70.0237, 4.79402, 0.0493938
70.3251, 4.80419, 0.0204391
70.4261, 4.8062, 0.00908817
70.6263, 4.8061, -0.0119252
70.7275, 4.80483, -0.0232746
70.9276, 4.79792, -0.0460037
71.0283, 4.79323, -0.0573565
71.1289, 4.78741, -0.066995
71.2294, 4.7806, -0.0783478
71.4291, 4.76302, -0.0959319
71.5295, 4.75332, -0.10557
71.829, 4.71608, -0.132815
72.0284, 4.68752, -0.150393
72.1281, 4.67237, -0.160032
72.3258, 4.63854, -0.177615
72.5235, 4.60108, -0.196908
72.6224, 4.58133, -0.204832
72.8189, 4.53854, -0.224126
73.0139, 4.49216, -0.241711
73.1124, 4.46783, -0.251345
73.307, 4.41624, -0.265494
73.5006, 4.36229, -0.279642
73.6937, 4.30538, -0.29379
73.8857, 4.24564, -0.30794
73.9817, 4.21509, -0.315865
74.0775, 4.18377, -0.322076
74.2679, 4.11857, -0.337939
74.4573, 4.05069, -0.352087
74.5524, 4.01575, -0.358295
74.74, 3.94382, -0.375874
74.9261, 3.86834, -0.393455
75.1107, 3.78962, -0.412752
75.2947, 3.70729, -0.430326
75.4765, 3.62174, -0.449621
75.6569, 3.5329, -0.467199
75.7473, 3.48723, -0.476834
75.9244, 3.394, -0.494419
76.0138, 3.34575, -0.502338
76.1892, 3.24717, -0.521631
76.3626, 3.14536, -0.539212
76.4489, 3.09366, -0.548851
76.619, 2.98775, -0.566433
76.7043, 2.93347, -0.57607
76.789, 2.87837, -0.585707
77.0372, 2.70777, -0.612953
77.2008, 2.59078, -0.630531
77.3621, 2.47022, -0.651539
77.5202, 2.34677, -0.674266
77.6757, 2.2196, -0.696991
77.7533, 2.15458, -0.70834
77.9045, 2.02253, -0.72935
78.0526, 1.88714, -0.752077
78.1264, 1.81795, -0.763427
78.2693, 1.6781, -0.784444
78.3407, 1.60679, -0.795796
78.4801, 1.4612, -0.818517
78.6148, 1.31397, -0.844678
78.6823, 1.23784, -0.857738
78.8098, 1.08486, -0.894193
78.8728, 1.0062, -0.914115
78.9341, 0.926489, -0.932324
79.0497, 0.763552, -0.973922
79.1587, 0.595493, -1.01552
79.2603, 0.423607, -1.05711
79.3094, 0.336233, -1.07875
79.4003, 0.158157, -1.12035
79.444, 0.0675411, -1.14027
79.4858, -0.0238483, -1.16019
79.5942, -0.303612, -1.22349
79.6281, -0.397854, -1.24341
79.6602, -0.492707, -1.26505
79.6902, -0.588288, -1.28669
79.7424, -0.781233, -1.32657
79.7667, -0.879172, -1.34135
79.8097, -1.07475, -1.36751
79.8477, -1.272, -1.39367
79.8653, -1.37105, -1.40673
79.8965, -1.57011, -1.42431
79.9257, -1.76927, -1.42303
79.9556, -1.96932, -1.42173
79.9853, -2.16844, -1.42388
80.0001, -2.26876, -1.43008
80.0271, -2.46813, -1.44423
80.0399, -2.56834, -1.45044
80.0624, -2.76794, -1.46802
80.0811, -2.96784, -1.4856
80.0963, -3.16893, -1.50489
80.1079, -3.36889, -1.52247
80.1128, -3.46941, -1.53211
80.1166, -3.57026, -1.54175
80.1195, -3.67114, -1.55139
80.1218, -3.87207, -1.56897
80.122, -3.97303, -1.57689
80.1189, -4.17396, -1.58762
80.1172, -4.27554, -1.58868
80.112, -4.57798, -1.58675
80.1089, -4.77965, -1.58717
80.1057, -4.98234, -1.58588
80.1018, -5.18288, -1.59831
80.099, -5.28393, -1.60452
80.0906, -5.48468, -1.62039
80.0856, -5.58528, -1.63003
80.0797, -5.68614, -1.63281
80.0676, -5.88804, -1.6298
80.0495, -6.18995, -1.62787
80.0438, -6.29097, -1.62722
80.0381, -6.39237, -1.62657
80.0271, -6.59295, -1.62529
80.0216, -6.69436, -1.62464
80.0162, -6.79578, -1.62399
80.0056, -6.99731, -1.6227
79.9953, -7.19886, -1.62141
79.9852, -7.40042, -1.62012
79.9753, -7.60237, -1.61883
79.9658, -7.80395, -1.61754
79.9611, -7.90541, -1.61689
79.9519, -8.10701, -1.6156
79.943, -8.30863, -1.61431
79.9344, -8.51026, -1.61302
79.926, -8.71227, -1.61173
79.9219, -8.81338, -1.61108
79.9139, -9.01541, -1.60979
79.9061, -9.21707, -1.6085
79.8987, -9.41875, -1.60721
79.8914, -9.62043, -1.60592
79.8845, -9.8225, -1.60463
79.8811, -9.92363, -1.60398
79.8745, -10.1257, -1.60269
79.8682, -10.3274, -1.6014
79.8622, -10.5291, -1.60011
79.8535, -10.8315, -1.59818
79.8508, -10.933, -1.59753
79.8455, -11.1347, -1.59624
79.843, -11.2363, -1.59559
79.8381, -11.438, -1.5943
79.8335, -11.6398, -1.59301
79.8292, -11.8415, -1.59172
79.8251, -12.0437, -1.59043
79.8212, -12.2455, -1.58914
79.8195, -12.347, -1.58849
79.816, -12.5488, -1.5872
79.8128, -12.7506, -1.58591
79.8099, -12.9526, -1.58805
79.8047, -13.1534, -1.60563
79.8011, -13.2543, -1.61526
79.7902, -13.4549, -1.63456
79.7759, -13.6553, -1.65214
79.7676, -13.7558, -1.66006
79.7478, -13.9557, -1.67936
79.7368, -14.0558, -1.69071
79.7107, -14.2544, -1.71344
79.68, -14.4538, -1.73787
79.6232, -14.7491, -1.77542
79.5798, -14.9454, -1.80157
79.5567, -15.0433, -1.81464
79.5058, -15.2372, -1.84079
79.4496, -15.4304, -1.86523
79.389, -15.6225, -1.88624
79.2894, -15.9065, -1.92035
79.2549, -16.0009, -1.93342
79.1812, -16.1877, -1.95958
79.1028, -16.373, -1.98573
79.0202, -16.555, -2.01017
78.8867, -16.8249, -2.04257
78.8408, -16.9148, -2.05392
78.7458, -17.091, -2.07665
78.6967, -17.1796, -2.08629
78.647, -17.2671, -2.09764
78.5964, -17.3541, -2.10899
78.4918, -17.5249, -2.13172
78.3828, -17.6946, -2.15272
78.2707, -17.8609, -2.17545
78.1549, -18.0249, -2.19646
78.0955, -18.1069, -2.20781
77.9746, -18.2666, -2.23054
77.9125, -18.3466, -2.24189
77.7863, -18.5024, -2.2629
77.7217, -18.5802, -2.27425
77.5224, -18.8053, -2.30665
77.4547, -18.8799, -2.31972
77.3857, -18.954, -2.32936
77.2461, -19.0981, -2.35208
77.1751, -19.1696, -2.36344
77.0312, -19.3083, -2.38445
76.9575, -19.3778, -2.3958
76.8087, -19.5122, -2.41853
76.5786, -19.7067, -2.45093
76.5005, -19.7711, -2.46228
76.3429, -19.8955, -2.485
76.1829, -20.0164, -2.50258
76.0215, -20.1365, -2.49958
75.9404, -20.1973, -2.49894
75.7785, -20.3182, -2.49765
75.617, -20.4396, -2.49636
75.4554, -20.5614, -2.49506
75.295, -20.6826, -2.49549
75.2136, -20.7441, -2.49313
75.0534, -20.8657, -2.49184
74.8926, -20.988, -2.49055
74.812, -21.0495, -2.4899
74.6515, -21.1721, -2.48861
74.4911, -21.295, -2.48732
74.3316, -21.4175, -2.48603
74.2506, -21.4798, -2.48709
74.0913, -21.6027, -2.48409
73.9314, -21.7262, -2.4828
73.7717, -21.85, -2.48151
73.612, -21.9742, -2.48022
73.462, -22.0911, -2.48072
73.3252, -22.1979, -2.4796
73.1887, -22.3048, -2.47678
73.053, -22.411, -2.47568
72.9234, -22.5129, -2.47634
72.7981, -22.6117, -2.47532
72.61, -22.7599, -2.47207
72.4899, -22.855, -2.4711
72.369, -22.9511, -2.47011
72.2499, -23.0458, -2.46914
72.131, -23.1407, -2.46816
71.9531, -23.2828, -2.46671
71.8344, -23.3779, -2.46574
71.7159, -23.473, -2.46477
71.5981, -23.5678, -2.4638
71.4814, -23.6619, -2.46284
71.3647, -23.7559, -2.4636
71.2478, -23.8504, -2.46092
71.0735, -23.9918, -2.45949
70.9604, -24.0837, -2.45856
70.8483, -24.175, -2.45763
70.7369, -24.266, -2.45843
70.5704, -24.4017, -2.45705
70.4593, -24.4927, -2.45442
70.3475, -24.5843, -2.4535
70.2372, -24.6751, -2.45259
70.1265, -24.7664, -2.45167
69.9601, -24.9038, -2.452
69.8495, -24.9954, -2.44937
69.7388, -25.0873, -2.44845
69.6285, -25.1791, -2.44753
69.518, -25.2708, -2.44662
69.4078, -25.3626, -2.44742
69.2425, -25.5003, -2.44604
69.1324, -25.5926, -2.44341
69.0226, -25.6849, -2.44249
68.9127, -25.7774, -2.44157
68.8028, -25.8701, -2.44237
68.6932, -25.9627, -2.44145
68.5835, -26.0555, -2.43882
68.4741, -26.1483, -2.4379
68.3644, -26.2415, -2.43698
68.2551, -26.3343, -2.43778
68.1457, -26.4273, -2.43686
68.0365, -26.5206, -2.43423
67.9272, -26.6141, -2.43331
67.819, -26.7069, -2.4324
67.6553, -26.8475, -2.43273
67.5465, -26.9411, -2.43181
67.4379, -27.0349, -2.43089
67.329, -27.129, -2.42826
67.2205, -27.223, -2.42734
67.1121, -27.3171, -2.42642
67.0038, -27.4113, -2.42551
66.8951, -27.5057, -2.42459
66.7876, -27.5993, -2.42368
66.6251, -27.7413, -2.4223
66.517, -27.8362, -2.42138
66.4091, -27.9309, -2.42046
66.3012, -28.0256, -2.41955
66.1936, -28.1206, -2.41863
66.0858, -28.2158, -2.41771
65.9783, -28.311, -2.41679
65.8709, -28.4062, -2.41588
65.7633, -28.5017, -2.41496
65.6545, -28.5986, -2.41574
65.5442, -28.6969, -2.41308
65.4211, -28.8067, -2.41374
65.2943, -28.9202, -2.41094
65.1635, -29.0372, -2.40982
65.0338, -29.1539, -2.41042
64.9039, -29.2706, -2.40759
64.7744, -29.3876, -2.40647
64.645, -29.5047, -2.40535
64.515, -29.6227, -2.40423
64.3859, -29.74, -2.40483
64.1754, -29.9321, -2.40129
64.0341, -30.0613, -2.40007
63.893, -30.1907, -2.39884
63.7528, -30.3196, -2.39934
63.6119, -30.4494, -2.39811
63.471, -30.5796, -2.39517
63.3298, -30.7103, -2.39566
63.1901, -30.8399, -2.39272
62.9756, -31.0388, -2.39257
62.8279, -31.1767, -2.38956
62.6802, -31.3146, -2.38827
62.5334, -31.4524, -2.3887
62.3863, -31.5909, -2.38569
62.2393, -31.7296, -2.3844
62.0926, -31.8685, -2.38311
62.0191, -31.9383, -2.38246
61.8722, -32.0757, -2.39661
61.7231, -32.2101, -2.41934
61.5706, -32.3414, -2.44549
61.4147, -32.4678, -2.47508
61.2552, -32.5895, -2.50466
61.1743, -32.6492, -2.51602
61.011, -32.7674, -2.51473
60.8474, -32.886, -2.51344
60.6842, -33.0048, -2.51215
60.5213, -33.1236, -2.51086
60.3582, -33.2428, -2.50957
60.1946, -33.3628, -2.50827
60.032, -33.4823, -2.50698
59.8695, -33.6021, -2.50569
59.7072, -33.7221, -2.5044
59.5451, -33.8422, -2.50311
59.3831, -33.9626, -2.50182
59.2212, -34.0832, -2.50053
59.0595, -34.2041, -2.49924
58.898, -34.3251, -2.49795
58.7366, -34.4463, -2.49666
58.5746, -34.5683, -2.49536
58.4136, -34.69, -2.49407
58.2527, -34.8118, -2.49278
58.0919, -34.9339, -2.49149
57.9314, -35.0562, -2.4902
57.7709, -35.1786, -2.48891
57.6107, -35.3013, -2.48762
57.4506, -35.4242, -2.48633
57.2106, -35.6088, -2.4844
57.0501, -35.7329, -2.4831
56.8906, -35.8565, -2.48181
56.7312, -35.9803, -2.48052
56.5719, -36.1043, -2.47923
56.4129, -36.2285, -2.47794
56.2539, -36.353, -2.47665
56.0952, -36.4776, -2.47536
55.9366, -36.6024, -2.47407
55.7782, -36.7275, -2.47278
55.6199, -36.8527, -2.47149
55.461, -36.9788, -2.4702
55.3031, -37.1045, -2.46891
55.1453, -37.2303, -2.46762
54.9878, -37.3558, -2.47319
54.8284, -37.4796, -2.48733
54.6679, -37.6008, -2.50148
54.4233, -37.7773, -2.52358
54.2586, -37.8929, -2.53773
54.1748, -37.9508, -2.53708
54.009, -38.0655, -2.53579
53.8432, -38.1805, -2.5345
53.6777, -38.2956, -2.53321
53.5114, -38.4116, -2.53191
53.3462, -38.5272, -2.53063
53.1811, -38.6429, -2.52934
53.0152, -38.7596, -2.52804
52.7681, -38.9339, -2.52611
52.6034, -39.0505, -2.52482
52.4382, -39.1678, -2.52352
52.2738, -39.2848, -2.52223
52.1097, -39.402, -2.52095
51.9458, -39.5193, -2.51966
51.8629, -39.5788, -2.51901
51.6992, -39.6965, -2.51772
51.5357, -39.8144, -2.51643
51.3721, -39.9325, -2.51514
